rating,date,review,normalized_review,cleaned_review,is_text_duplicate,language,language_confidence,review_length,word_count,emoji_count,exclamation_count,question_count,uppercase_ratio,is_long_review,review_length_log1p,review_length_capped,year,month,day,weekday,is_weekend,is_positive,is_negative,rating_centered,site,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20
3.5,2026-07-19,"Avatar: The Way of Water was a 3.5/5 for me. The visuals were incredible and the world of Pandora was still amazing to experience, but I didn’t think the story had the same impact as the original. It was a great-looking movie with some unforgettable moments, but the first Avatar was a much stronger overall experience for me.","Avatar: The Way of Water was a 3.5/5 for me. The visuals were incredible and the world of Pandora was still amazing to experience, but I didn’t think the story had the same impact as the original. It was a great-looking movie with some unforgettable moments, but the first Avatar was a much stronger overall experience for me.",avatar the way of water was a 3 5 5 for me the visuals were incredible and the world of pandora was still amazing to experience but i didn t think the story had the same impact as the original it was a great looking movie with some unforgettable moments but the first avatar was a much stronger overall experience for me,0,en,0.9999980846225339,326,62,0,0,0,0.03515625,1,5.7899601708972535,315,2026,7,19,Sunday,1,0,0,-0.49163179916318,letterboxd,0.5543441146848956,0.15831710421820802,-0.06000564399940157,0.09669698424565756,-0.07961891036815849,0.015236987043957366,-0.07393788245517745,-0.12682498605720327,0.059314092453776376,0.04699602209836282,0.0602292746673518,-0.053390891844670114,0.04502536090445195,-0.08061220205202851,0.13132369693310786,-0.2161019509966609,0.04179998945727129,-0.01841603260455219,0.07280989303410593,0.06649939349940705
3.5,2026-05-19,Nice,Nice,nice,0,unknown,0.0,4,1,0,0,0,0.25,0,1.6094379124341003,4,2026,5,19,Tuesday,0,0,0,-0.49163179916318,letterboxd,0.02493757074109929,-0.009242461345632476,0.0034524052325372173,0.01017099630225634,-0.006109350911183582,0.0047625990860785125,-0.01085599662094109,-0.012147503429184374,0.0025234741272340054,0.050073164799192174,-0.009087706010138662,0.05134299401406638,-0.022497625834561736,-0.02737942707710638,-0.02522391581669105,0.014012642687715718,0.02032955421634136,0.002979735509183918,-0.022680362367149532,0.02655085207644814
4.0,2026-07-20,It’s a really good with a really great history.,It’s a really good with a really great history.,it s a really good with a really great history,0,en,0.9999982659814468,47,10,0,0,0,0.02702702702702703,0,3.871201010907891,47,2026,7,20,Monday,0,1,0,0.008368200836819994,letterboxd,0.20843934367187045,0.09129291846923512,0.005263419095706128,-0.143857016507367,-0.03822959806483927,0.11028557050639978,-0.1328272891209653,-0.16751970834834481,-0.015111670963538194,-0.21893563286156417,-0.1281866507477864,0.022259081572430277,-0.3052943185298411,0.31773043473197393,0.0401790884945229,-0.07014898205492064,-0.15667758998399456,-0.02785462740797654,0.12488221445427068,0.06823950527507909
4.0,2026-07-19,"Me gustó más q la primera, 😦","Me gustó más q la primera, 😦",me gustó más q la primera,0,es,0.9999971723534179,28,6,1,0,0,0.05,0,3.367295829986474,28,2026,7,19,Sunday,1,1,0,0.008368200836819994,letterboxd,0.10949293769387096,-0.23458948224085222,-0.08752885834542143,-0.04160148921371646,0.07031789048863081,-0.029002600249403786,0.18401889745847363,-0.1795882413633462,-0.2186962796853572,0.2609206717188255,-0.20296470547918782,-0.21147402734618798,0.09276722876236361,0.12960317900641002,-0.010681820751163328,-0.2015350793117838,0.10717541830756716,-0.1395170929713462,-0.04464892292821468,0.11201139720948065
5.0,2026-07-19,"quando acham que é só a parte 2 de filmes com aliens azuis K mas é algo que mostra como a água(oceano)representa união, continuidade e a interligação de todas as coisas e seres vivos e é LINDO como eles tratam os animais como seres vivos que realmente são. pra variar colonizadores destruindo os clãns por vontade própria e por serem diferentes deles,acabando com animais locais,destruindo tradições e matando grande parte da população.","quando acham que é só a parte 2 de filmes com aliens azuis K mas é algo que mostra como a água(oceano)representa união, continuidade e a interligação de todas as coisas e seres vivos e é LINDO como eles tratam os animais como seres vivos que realmente são. pra variar colonizadores destruindo os clãns por vontade própria e por serem diferentes deles,acabando com animais locais,destruindo tradições e matando grande parte da população.",quando acham que é só a parte 2 de filmes com aliens azuis k mas é algo que mostra como a água oceano representa união continuidade e a interligação de todas as coisas e seres vivos e é lindo como eles tratam os animais como seres vivos que realmente são pra variar colonizadores destruindo os clãns por vontade própria e por serem diferentes deles acabando com animais locais destruindo tradições e matando grande parte da população,0,pt,0.999996165285724,436,76,0,0,0,0.01680672268907563,1,6.07993319509559,315,2026,7,19,Sunday,1,1,0,1.00836820083682,letterboxd,0.2953754950713028,-0.44132563641994943,-0.19380573428034775,-0.007844382584999232,0.07559064362734906,-0.06499013141615768,-0.09128723071462154,0.016925339754603353,-0.013181916447524424,-0.0495332577650094,0.04237327141350492,-0.03090177672782723,-0.08500456509324421,-0.017640298835541666,0.013438778508177169,0.0294789412818961,-0.052085263387811095,-0.0034289513261651847,0.003127360498394707,-0.047956338790362714
4.5,2026-07-20,Sigo enamorada de Neytiri,Sigo enamorada de Neytiri,sigo enamorada de neytiri,0,es,0.9999947435023863,25,4,0,0,0,0.09090909090909091,0,3.258096538021482,25,2026,7,20,Monday,0,1,0,0.50836820083682,letterboxd,0.08434884796326748,-0.1417889329181652,0.009141071293319194,-0.022335630462607097,-0.0014607560274071411,0.003404841050019011,0.036914670183284815,0.015885393379684462,-0.12957643672380878,-0.17610179179623692,-0.018635494154386367,0.1704664401173551,0.07868649873868737,0.11319556384134277,-0.13105404716918914,-0.04135908540407843,-0.032554325670072146,-0.025436920270188797,-0.12297550204349654,-0.16646945405507482
2.0,2026-07-20,Pue la merde,Pue la merde,pue la merde,0,es,0.9999946042778924,12,3,0,0,0,0.1,0,2.5649493574615367,12,2026,7,20,Monday,0,0,1,-1.99163179916318,letterboxd,0.09393094777909167,-0.20993913638690598,-0.08106064310904884,-0.03867838077118957,0.02439449308165567,0.04782972103891777,0.2323678923993883,-0.1836600562968258,-0.18424537873979685,0.19991047323991182,-0.10341513599832315,-0.05810024874518689,0.05961348805230844,0.08287813730490663,0.02690217040561381,-0.04312578175131266,0.0607646158536384,0.021441706272676813,0.013904779819646405,0.03991873758865412
3.5,2026-07-19,NO MATEN A LA PINCHE BALLENA QUE LES CUESTA CARAJO,NO MATEN A LA PINCHE BALLENA QUE LES CUESTA CARAJO,no maten a la pinche ballena que les cuesta carajo,0,pt,0.9999969476100284,50,10,0,0,0,1.0,0,3.9318256327243257,50,2026,7,19,Sunday,1,0,0,-0.49163179916318,letterboxd,0.17968802053273855,-0.23581337760562815,-0.11895625857316865,-0.05750894707988035,0.009117728848182096,0.055191248720749674,0.14377493050820558,-0.1534280458833494,-0.13976176903361023,0.08573283410892776,0.03526376188676233,0.061176216272239174,0.013238948320476491,0.01052697903829543,0.11439285930325271,0.13130749661037297,-0.031063227742896302,0.09420132131102284,0.020750482198770546,0.1112006196019685
2.0,2026-07-19,how do your alien children somehow speak like modern day twitch streamers,how do your alien children somehow speak like modern day twitch streamers,how do your alien children somehow speak like modern day twitch streamers,0,en,0.9999944227121335,73,12,0,0,0,0.0,0,4.30406509320417,73,2026,7,19,Sunday,1,0,1,-1.99163179916318,letterboxd,0.19846664409468703,0.0031556724610489785,0.0053179035562489615,-0.11395109641951917,-0.09239396804283104,0.09938657684604581,0.11030311523419645,0.14999747497209828,-0.027181465313414723,-0.06641371292371517,-0.08880248997596939,-0.016383168595749068,-0.2066849335502839,-0.08673537824216222,-0.07251941887422036,0.023498641361092996,0.03464381936021802,-0.0602978339741968,0.0323245478686883,0.11783928361648995
4.0,2025-07-26,Le film le plus beau visuellement que j’ai vu de toute ma vie c’est vraiment magnifique l’histoire les effets les paysages en sortant du film j’avais envie de retourner à pandora tellement cet univers m’a pris dedans,Le film le plus beau visuellement que j’ai vu de toute ma vie c’est vraiment magnifique l’histoire les effets les paysages en sortant du film j’avais envie de retourner à pandora tellement cet univers m’a pris dedans,le film le plus beau visuellement que j ai vu de toute ma vie c est vraiment magnifique l histoire les effets les paysages en sortant du film j avais envie de retourner à pandora tellement cet univers m a pris dedans,0,fr,0.9999957467665141,216,42,0,0,0,0.005714285714285714,0,5.37989735354046,216,2025,7,26,Saturday,1,1,0,0.008368200836819994,letterboxd,0.3015176231291141,-0.25667127689489877,-0.1634056350698646,0.025937128273516744,0.12138653800609839,0.06565750827524193,0.0009885657858603708,-0.04422211611241901,-0.0849819330447023,0.07084104671942344,0.19471144743400687,0.09262723550560767,-0.1633624081536385,0.01454838476690131,0.24544870985252176,0.30138629265450534,0.038447879704204824,0.08375198342715136,0.17077829525716948,0.04407304563934005
5.0,2026-07-19,Ho pianto alla fine,Ho pianto alla fine,ho pianto alla fine,0,it,0.9999982063794286,19,4,0,0,0,0.0625,0,2.995732273553991,19,2026,7,19,Sunday,1,1,0,1.00836820083682,letterboxd,0.10840429097417886,-0.07604470569649294,-0.043442125790697735,-0.02752657339190018,-0.02253713834937756,0.015950026736348055,0.014435722322807893,-0.044599682351105674,-0.05355646215109338,0.015089902644523331,-0.030569795781120953,0.019192338746287525,0.07344509659552632,0.054258182535843885,-0.004570274159593162,0.016992269771765805,0.03575123305031572,-0.04363995896896706,0.016473082759038877,0.029732932091661755
3.0,2026-07-19,No se puede nagar la manera tan maravillosa en la que James Cameron usa el CGI👏🏻,No se puede nagar la manera tan maravillosa en la que James Cameron usa el CGI👏🏻,no se puede nagar la manera tan maravillosa en la que james cameron usa el cgi,0,es,0.9999946729791912,80,16,2,0,0,0.09523809523809523,0,4.394449154672439,80,2026,7,19,Sunday,1,0,0,-0.99163179916318,letterboxd,0.2091657432801183,-0.2914684472183259,-0.12765762687630886,-0.12203654196036555,-0.08785294358879313,0.24086401821068157,0.44471655069997695,-0.1323197533078989,0.22173422059806386,0.21707169783185987,-0.127561251881375,-0.04406399044418426,-0.013955933536013118,0.07495080647060905,-0.07578360106501451,0.005200438597689227,-0.023019132381893133,0.03528212705054049,-0.006606545892772817,-0.07808190975828369
4.0,2026-07-12,2 tame 2 strange: executes much better on pretty much everything the first movie tries to do,2 tame 2 strange: executes much better on pretty much everything the first movie tries to do,2 tame 2 strange executes much better on pretty much everything the first movie tries to do,0,en,0.9999969734780441,92,17,0,0,0,0.0,0,4.532599493153256,92,2026,7,12,Sunday,1,1,0,0.008368200836819994,letterboxd,0.34012955702253783,0.12091893696052661,-0.008861010754763431,-0.01939945635597904,0.11096833626152873,-0.15867946771709687,0.029944306955364507,-0.09054753938898115,0.06472505504574881,0.006021160451057824,0.06703329337921156,-0.13117928050749203,-0.0449631155200688,0.1426285921864189,-0.05343304119955109,0.01600865980859699,0.18310394673253538,-0.020839829779589,-0.10861736936721808,-0.09695915138724821
2.5,2026-07-19,"Dos 3, esse é o mais fraco in my opinion Personagens broxas e esses filhos chatos são dão problema Meu filho fav morreu 🖕","Dos 3, esse é o mais fraco in my opinion Personagens broxas e esses filhos chatos são dão problema Meu filho fav morreu 🖕",dos 3 esse é o mais fraco in my opinion personagens broxas e esses filhos chatos são dão problema meu filho fav morreu,0,pt,0.9999966843440001,121,23,1,0,0,0.031578947368421054,0,4.804021044733257,121,2026,7,19,Sunday,1,0,0,-1.49163179916318,letterboxd,0.20830670093744044,-0.2596044890523497,-0.1345982030032893,0.037602499283563184,0.055677082230936585,-0.08928158653945242,-0.12319294776402118,0.10473104908077334,0.05608590922371696,-0.11220578435892577,0.08195881529049531,0.039721654440533945,0.005013706476516793,-0.04553098225667584,-0.08244881949331753,0.03765713341243887,-0.02424429202057848,0.04794202430597979,0.14780872311875426,-0.22872009258714182
5.0,2026-07-19,still good even though the first one is better,still good even though the first one is better,still good even though the first one is better,0,en,0.9999963940607146,46,9,0,0,0,0.0,0,3.8501476017100584,46,2026,7,19,Sunday,1,1,0,1.00836820083682,letterboxd,0.2897119337064485,0.1587112395659955,0.016897703002659897,-0.1643870305157558,-0.08794044429635564,-0.021931333361155523,-0.2083317258602685,-0.26392055650235624,0.06374269795160813,-0.018159202856520933,0.007665883312065256,-0.08720751432750119,0.008754301285803796,0.22188345825428207,0.0006721173542385393,0.1304232889858842,0.11921873834379117,-0.13266804873746627,-0.05044446696928893,-0.12052495038409602
4.5,2026-07-19,Very good & very sad,Very good & very sad,very good very sad,0,af,0.8571396610618361,20,4,0,0,0,0.06666666666666667,0,3.044522437723423,20,2026,7,19,Sunday,1,1,0,0.50836820083682,letterboxd,0.1014420657835128,0.038466667100990795,0.024716326171011885,-0.07912175114055375,-0.010759677845162047,0.0248855282155448,-0.11592128229060875,-0.13239153984724397,-0.002656869212991671,-0.09296197602967238,-0.07813822802288135,-0.03296344215302397,-0.1501095893524516,0.34740352610678515,-0.11497875817311916,0.09308281882268842,0.12726565095801493,0.06620519061285163,-0.14530141585153117,-0.057134440452129905
3.5,2026-07-19,(smartest guy in the theater) so if the native americans had rushed whale tech…,(smartest guy in the theater) so if the native americans had rushed whale tech...,smartest guy in the theater so if the native americans had rushed whale tech,0,en,0.9999971441101543,81,14,0,0,0,0.0,0,4.406719247264253,81,2026,7,19,Sunday,1,0,0,-0.49163179916318,letterboxd,0.2879843820581715,0.07849824670820084,-0.008771177718574512,-0.08345514642541983,-0.06947343549176209,0.0015465944521204963,0.04237109991944933,-0.0649877276493336,0.013145446261640995,-0.00832952580522972,0.16492489727736387,-0.10781963128919832,0.10794337083492,-0.0995813206594416,0.05847985730716465,0.07678551938760834,-0.06615627324843848,-0.04745490115003235,-0.11099082190113349,0.010851068858549423
2.5,2026-07-19,"""The Avatar logo's papyrus in bold! The Avatar logo's papyrus in bold!"" Boy was this a hard watch. Waaaay too long. Nothing about it was that bad, but there's one reason that I had to rate it so low. The young guys say ""bro"" SO MANY TIMES. I can't even properly describe it. In general, the vocabulary feels so limited in this script. P.S. I looked it up, and apparently James Cameron wanted it to feel like the audience was…","""The Avatar logo's papyrus in bold! The Avatar logo's papyrus in bold!"" Boy was this a hard watch. Waaaay too long. Nothing about it was that bad, but there's one reason that I had to rate it so low. The young guys say ""bro"" SO MANY TIMES. I can't even properly describe it. In general, the vocabulary feels so limited in this script. P.S. I looked it up, and apparently James Cameron wanted it to feel like the audience was...",the avatar logo s papyrus in bold the avatar logo s papyrus in bold boy was this a hard watch waaaay too long nothing about it was that bad but there s one reason that i had to rate it so low the young guys say bro so many times i can t even properly describe it in general the vocabulary feels so limited in this script p s i looked it up and apparently james cameron wanted it to feel like the audience was,0,en,0.9999992654770699,427,85,0,2,0,0.08333333333333333,1,6.059123195581797,315,2026,7,19,Sunday,1,0,0,-1.49163179916318,letterboxd,0.5733539001778306,0.13654334984124272,-0.04361543031056231,0.01792484304223833,-0.2587047803434029,0.09014625584016878,0.1210628182509609,0.1660661531510689,0.025663989891751587,0.1437872797418238,-0.15313774908427963,-0.07295523816613995,-0.02402328993468968,-0.01832841469808676,-0.0717196745952547,0.03286314290562456,-0.12977912410611708,-0.029139190042196027,0.04920901009635049,-0.0007484810785149044
2.5,2022-12-15,Un peu décevant,Un peu décevant,un peu décevant,0,fr,0.9999975883355862,15,3,0,0,0,0.07692307692307693,0,2.772588722239781,15,2022,12,15,Thursday,0,0,0,-1.49163179916318,letterboxd,0.057647813453481626,-0.08070754410608413,-0.028298724017962316,-0.009356080823328098,0.0012575704954717057,0.013516296225398875,0.03471884013680668,-0.004740879063582944,-0.07695236326160523,-0.010124227360345073,0.08614152476247065,0.06728799182869387,-0.04889475152686614,-0.02012267688233079,0.03175856277330118,0.12267537933174563,-0.0013327855111829332,-0.01236711031922262,0.07468200448595297,-0.03424503516410266
5.0,2026-07-19,Por mais que esse filme seja quase que uma cópia de enredo do primeiro; pra mim tem um dos visuais mais lindos de todos os tempos!!,Por mais que esse filme seja quase que uma cópia de enredo do primeiro; pra mim tem um dos visuais mais lindos de todos os tempos!!,por mais que esse filme seja quase que uma cópia de enredo do primeiro pra mim tem um dos visuais mais lindos de todos os tempos,0,pt,0.9999987242416304,131,26,0,2,0,0.009708737864077669,0,4.882801922586371,131,2026,7,19,Sunday,1,1,0,1.00836820083682,letterboxd,0.23213320794910122,-0.46537198152768444,-0.247449635670175,-0.005095190888332088,0.12873908341751367,-0.11283513349865149,-0.13758562634212573,0.07608280349137353,0.06381895967582213,-0.024241229492818036,-0.01425799532841898,-0.04825576568671995,-0.07668703072868152,-0.021053681664995248,0.07427418776605317,-0.015747496682592125,0.015169937665383975,-0.05896771408647703,-0.055286545104400675,-0.04154054404339814
3.0,2022-12-20,"Incredible visuals, so glad Cameron waited to film it. One scene specifically had be bawling like a baby I couldn't see straight but other than that, not that great.","Incredible visuals, so glad Cameron waited to film it. One scene specifically had be bawling like a baby I couldn't see straight but other than that, not that great.",incredible visuals so glad cameron waited to film it one scene specifically had be bawling like a baby i couldn t see straight but other than that not that great,0,en,0.9999965030068689,165,30,0,0,0,0.030303030303030304,0,5.111987788356544,165,2022,12,20,Tuesday,0,0,0,-0.99163179916318,letterboxd,0.386296754815309,0.0643583771919403,-0.035259044382829945,-0.1669533230877862,-0.11289195949010185,0.15934398457403431,0.06304943309943613,0.01762441074892545,0.19082034713398818,-0.03244708587861273,-0.05856433568710592,-0.13484595071187191,-0.012194729168506942,-0.0707851030947125,0.14548342916403828,-0.05743578585297921,-0.016845294317585687,0.10857605194643034,0.10793818506825927,0.12920723703603576
5.0,2025-07-27,"Avatar: The Way of Water é uma sequência que consegue expandir o universo criado pelo primeiro filme de forma impressionante. Pandora continua sendo um dos mundos mais bonitos já vistos no cinema, mas agora o oceano se torna o grande protagonista, trazendo paisagens e criaturas que tornam tudo ainda mais fascinante. O que mais gostei foi acompanhar a família de Jake Sully e Neytiri. O filme dedica bastante tempo para desenvolver a relação entre eles, mostrando que a maior prioridade…","Avatar: The Way of Water é uma sequência que consegue expandir o universo criado pelo primeiro filme de forma impressionante. Pandora continua sendo um dos mundos mais bonitos já vistos no cinema, mas agora o oceano se torna o grande protagonista, trazendo paisagens e criaturas que tornam tudo ainda mais fascinante. O que mais gostei foi acompanhar a família de Jake Sully e Neytiri. O filme dedica bastante tempo para desenvolver a relação entre eles, mostrando que a maior prioridade...",avatar the way of water é uma sequência que consegue expandir o universo criado pelo primeiro filme de forma impressionante pandora continua sendo um dos mundos mais bonitos já vistos no cinema mas agora o oceano se torna o grande protagonista trazendo paisagens e criaturas que tornam tudo ainda mais fascinante o que mais gostei foi acompanhar a família de jake sully e neytiri o filme dedica bastante tempo para desenvolver a relação entre eles mostrando que a maior prioridade,0,pt,0.9999958969772922,490,80,0,0,0,0.02493765586034913,1,6.19644412779452,315,2025,7,27,Sunday,1,1,0,1.00836820083682,letterboxd,0.4166837336076642,-0.4745833145967257,-0.2467654412839883,0.03642749824340946,0.0024033124191251134,-0.03377637137437256,-0.06904369528892604,-0.0018892751852382828,-0.02221406295534713,-0.11396578610802273,0.06744276381680656,0.12924765623862394,0.04092125989178393,-0.01746057394097437,-0.03674719594396361,-0.010056118407186482,-0.06226864046647263,-0.11829827321544405,-0.10637106177783798,-0.006735582906700128
4.0,2026-07-19,"I actually never saw the first Avatar movie, and was pretty impressed by this in spite of that. Got me pretty emotional near the end, though I think it spends too much time being a pretty cinematic movie without servicing the plot, which is why they're always 3 fucking hours","I actually never saw the first Avatar movie, and was pretty impressed by this in spite of that. Got me pretty emotional near the end, though I think it spends too much time being a pretty cinematic movie without servicing the plot, which is why they're always 3 fucking hours",i actually never saw the first avatar movie and was pretty impressed by this in spite of that got me pretty emotional near the end though i think it spends too much time being a pretty cinematic movie without servicing the plot which is why they re always 3 fucking hours,0,en,0.999996802640011,275,51,0,0,0,0.01818181818181818,0,5.62040086571715,275,2026,7,19,Sunday,1,1,0,0.008368200836819994,letterboxd,0.5373503451032944,0.183601014015457,-0.01938009894444317,0.10943941920540046,0.023405949828221962,-0.11133415116939907,-0.026987151747264366,-0.06648515389353002,0.029517101443320842,-0.0416673357033957,0.003780585321835513,0.0153335902623892,0.08354070383420191,0.10372298241613874,-0.10032890588368033,0.07312032952362055,0.0010284729140214892,-0.10756437326297563,0.02058315049580463,0.056007580372543164
4.0,2026-07-19,"acho q ficou difícil de superar o 1 mas eu sou muito apaixonada nesse filme, o cenários das águas claras e os animais🥹 ele toca no meu ponto fraco","acho q ficou difícil de superar o 1 mas eu sou muito apaixonada nesse filme, o cenários das águas claras e os animais🥹 ele toca no meu ponto fraco",acho q ficou difícil de superar o 1 mas eu sou muito apaixonada nesse filme o cenários das águas claras e os animais ele toca no meu ponto fraco,0,pt,0.9999934815374656,146,29,1,0,0,0.0,0,4.990432586778736,146,2026,7,19,Sunday,1,1,0,0.008368200836819994,letterboxd,0.23093422399262126,-0.3556508506322691,-0.15768174623462045,0.03246361725227898,0.044532240476626864,-0.10775966969588968,-0.1740052584840606,0.14282253114919474,0.08289826166356631,-0.10842912695530989,-0.01093774832507223,-0.03933125355419007,-0.008628019220773313,-0.050969483617363934,-0.051418364108848286,-0.04228768473494548,-0.054968674708448684,-0.012318192226947012,0.02929455511633733,-0.15060648643148192
3.0,2026-07-18,Real dumb. Good thing it’s pretty!,Real dumb. Good thing it’s pretty!,real dumb good thing it s pretty,0,en,0.9999982969483241,34,7,0,1,0,0.07692307692307693,0,3.5553480614894135,34,2026,7,18,Saturday,1,0,0,-0.99163179916318,letterboxd,0.23178784696908974,0.1199093225972526,0.004049878343641282,-0.1262009892090816,-0.03353302816421468,-0.06784208478198012,-0.14661288187288385,-0.07095845592140299,-0.06345087208236537,-0.006120463314875088,-0.14526561654957926,0.015109334791715969,-0.2649035187384197,0.4179805792099469,-0.028961791527472153,0.02925723939894553,-0.08415737760497403,-0.04968627547214797,0.0612637913188512,-0.07608694672654849
4.5,2026-07-19,I cant swim,I cant swim,i cant swim,0,en,0.9999963984177898,11,3,0,0,0,0.1111111111111111,0,2.4849066497880004,11,2026,7,19,Sunday,1,1,0,0.50836820083682,letterboxd,0.07504832678024731,-0.025999470507280863,0.0018324470048203681,-0.03168199321098511,-0.021441010493054836,0.027923865072581076,0.04047724499994531,0.07344313232274095,-0.048956702700244076,0.010817550473081076,0.016689535671509534,0.03598382794104242,-0.04320314315449629,-0.02112410799302947,0.050173242554489704,0.11319322683782415,-7.012087616045364e-06,-0.06882246564274012,0.021064818218162785,-0.013063221132549629
3.5,2026-07-19,"I thought it was beautiful, I connected with it quite a bit. It was lovely, though predictable in some aspects.","I thought it was beautiful, I connected with it quite a bit. It was lovely, though predictable in some aspects.",i thought it was beautiful i connected with it quite a bit it was lovely though predictable in some aspects,0,en,0.999997024298704,111,20,0,0,0,0.03409090909090909,0,4.718498871295094,111,2026,7,19,Sunday,1,0,0,-0.49163179916318,letterboxd,0.27354265811066714,0.08360058939489426,-0.009770940267090912,-0.05134709446052484,0.220385599577302,0.27318079721191096,-0.19503374293887743,-0.04913285526863471,-0.08862537790724981,0.05103488679076471,-0.19424253182339404,-0.031587802031007396,0.055517692840797536,-0.06675294806457349,-0.03264564168411158,-0.04062227278011135,-0.1997713847774564,0.04248725472613914,0.14089723864766557,0.013349674986798241
4.0,2026-07-19,8/10,8/10,8 10,0,unknown,0.0,4,2,0,0,0,0.0,0,1.6094379124341003,4,2026,7,19,Sunday,1,1,0,0.008368200836819994,letterboxd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-07-20,HARİKA BİR FİLM 11 KEZ FALAN BİTİRDİM NETEYAMA ALLAH RAHMET EYLESİN MEKANI YÜCE ANNENİN DALI OLSUN,HARİKA BİR FİLM 11 KEZ FALAN BİTİRDİM NETEYAMA ALLAH RAHMET EYLESİN MEKANI YÜCE ANNENİN DALI OLSUN,hari̇ka bi̇r fi̇lm 11 kez falan bi̇ti̇rdi̇m neteyama allah rahmet eylesi̇n mekani yüce anneni̇n dali olsun,0,de,0.857062015570484,98,16,0,0,0,1.0,0,4.59511985013459,98,2026,7,20,Monday,0,1,0,1.00836820083682,letterboxd,0.17648787464940163,-0.2146155074809954,0.42197299958455375,0.03623803071536768,-0.02474398996639432,0.008883878403358176,-0.027591922168758894,-0.0060667767411423466,0.009766356724882243,0.03274613680795062,0.07574518514621043,0.0665218609059335,-0.026225257343354055,0.029050115843186387,0.029052590336156706,-0.029522489192510975,0.04211763990707642,0.053202896938142535,0.09734292112159237,0.037523254230808954
5.0,2026-07-19,Amazinggg and sad but still super cool and one of my favourite movies,Amazinggg and sad but still super cool and one of my favourite movies,amazinggg and sad but still super cool and one of my favourite movies,0,en,0.9999985445287125,69,13,0,0,0,0.017543859649122806,0,4.248495242049359,69,2026,7,19,Sunday,1,1,0,1.00836820083682,letterboxd,0.30941911781211356,0.12742095092828504,5.073782719630082e-05,0.05740103701839797,0.08011591264817959,-0.06988313337415508,-0.009855118499298232,-0.14664607102561228,0.02775079560156373,-0.06660652045194854,0.011404584869075187,0.07132964434138016,0.0943297726409682,-0.1215202007399111,-0.13957049800519847,-0.18713538815901154,0.2916626919113544,0.09433994897835006,0.28848939198672185,-0.09579920027210631
4.0,2026-07-19,alright now I just gotta learn how to swim,alright now I just gotta learn how to swim,alright now i just gotta learn how to swim,0,en,0.9999955806168552,42,9,0,0,0,0.029411764705882353,0,3.7612001156935624,42,2026,7,19,Sunday,1,1,0,0.008368200836819994,letterboxd,0.1502720707236464,0.03493888382751401,-0.017007181815448993,-0.05873418542158308,-0.05292672209258277,0.019401084648272438,-0.0054410102362123436,0.08764776396461382,-0.07489165355052829,0.072166730427039,0.031152370817893515,-0.03326929309998245,-0.06817959584144109,-0.019572352819617885,-0.06551236717879308,-0.052711588194263984,0.0040038143127456936,-0.08791293418355314,0.01625209482613547,-0.07787161669108747
5.0,2026-01-28,"mi favorita d todas y menos mal no vi esto en el cine otherwise todos se habrían resbalado cn mis mocos tirados x tdo el suelo. and that final look, ugh😞","mi favorita d todas y menos mal no vi esto en el cine otherwise todos se habrían resbalado cn mis mocos tirados x tdo el suelo. and that final look, ugh😞",mi favorita d todas y menos mal no vi esto en el cine otherwise todos se habrían resbalado cn mis mocos tirados x tdo el suelo and that final look ugh,0,es,0.9999950938417372,153,31,1,0,0,0.0,0,5.0369526024136295,153,2026,1,28,Wednesday,0,1,0,1.00836820083682,letterboxd,0.26468433162788946,-0.13164890223822104,-0.09476168257161662,0.012011506996270647,-0.016086654013872104,-0.01915141955820135,0.04303997997358946,-0.05273459606152099,-0.03653490047654316,-0.10856642339924578,0.029503241352802224,0.1244799381252914,0.11589270305138613,-0.07258808942718366,-0.17566546585432435,-0.0821461795089202,0.00932058464818499,0.06058892384551092,0.026201953840076654,-0.03402290540470171
4.5,2026-07-19,reviens neteyam,reviens neteyam,reviens neteyam,0,no,0.999993141592111,15,2,0,0,0,0.0,0,2.772588722239781,15,2026,7,19,Sunday,1,1,0,0.50836820083682,letterboxd,0.16326697553661917,-0.2862766340467108,0.781048417211779,0.08995782753199852,0.041719558193860314,-0.040416125385943684,-0.015866904985791797,-0.03290947721694163,0.02794659688878492,0.04253942291624131,0.0533633860659593,0.0045216668194096,-0.031050123111558532,0.02476048625810639,0.02820556298895477,0.013155336265186043,-0.05474839454867957,0.013817893429383636,0.04413770193052525,0.004278787903776499
5.0,2026-07-19,i love you sigourney weaver,i love you sigourney weaver,i love you sigourney weaver,0,en,0.99999684529758,27,5,0,0,0,0.0,0,3.332204510175204,27,2026,7,19,Sunday,1,1,0,1.00836820083682,letterboxd,0.15899956534515206,0.046331622989233795,0.03981819482509652,0.021261996777923366,-0.03336697204968241,0.03378087492172823,0.07377375811199965,0.06482188005158573,-0.07018109120164762,-0.13730311742389623,-0.15250275278166905,-0.08657646763334059,0.007666885083183051,-0.05722529335779314,0.06449267972614968,0.07450190072370447,-0.13492039097564207,0.3246243862312517,-0.2997166540683871,-0.04221400776715336
